,campaign_id,date,cpc,cpm,ctr,reach,spend,clicks,impressions,conversion,daily_budget,campaign_name
2985,1.20E+17,08-11-2025,1.144522,63.611963,13.08082,1917,33.71,107,2163,498.79,2500,Remarketing_DPA_Campaign_01
2986,1.20E+17,09-11-2025,1.245149,84.049981,21.104349,1553,36.450001,113,1788,231.35,2500,Remarketing_DPA_Campaign_01
2987,1.20E+17,10-11-2025,2.94074,143.538686,22.416109,2812,77.550001,224,3330,657.03,2500,Remarketing_DPA_Campaign_01
2988,1.20E+17,11-11-2025,1.625774,203.152972,117.831007,2729,80.129999,233,3309,50.99,2500,Remarketing_DPA_Campaign_01
2989,1.20E+17,12-11-2025,1.305478,147.660911,73.724115,3325,79.859999,289,3781,597.35,2500,Remarketing_DPA_Campaign_01
2990,1.20E+17,13-11-2025,2.152364,147.534154,50.779002,3849,78.5,271,4264,1094.43,2500,Remarketing_DPA_Campaign_01
2991,1.20E+17,14-11-2025,2.059851,162.708133,61.922244,3636,78.17,314,4118,715.5,2500,Remarketing_DPA_Campaign_01
2992,1.20E+17,15-11-2025,1.256048,99.36183,35.175143,5036,78.710001,333,5435,329.94,2500,Remarketing_DPA_Campaign_01
2993,1.20E+17,16-11-2025,1.801242,106.138125,63.04337,5530,93.360001,401,6331,1567.6,2500,Remarketing_DPA_Campaign_01
2994,1.20E+17,17-11-2025,2.151501,222.238868,48.968221,5068,98.200001,410,5644,665.64,2500,Remarketing_DPA_Campaign_01
2995,1.20E+17,18-11-2025,1.700088,164.23168,60.031531,4612,99.139999,374,5311,143.6,2500,Remarketing_DPA_Campaign_01
2996,1.20E+17,19-11-2025,2.565121,146.155163,40.047452,4701,96.27,325,5377,844.44,2500,Remarketing_DPA_Campaign_01
2997,1.20E+17,20-11-2025,2.931537,198.595434,49.063385,4306,97.86,313,4815,238,2500,Remarketing_DPA_Campaign_01
2998,1.20E+17,21-11-2025,3.734772,234.372905,42.752648,3897,95.88,262,4412,311,2500,Remarketing_DPA_Campaign_01
2999,1.20E+17,22-11-2025,2.132764,203.518282,59.431059,3504,98.999999,305,4037,260.37,2500,Remarketing_DPA_Campaign_01
3000,1.20E+17,23-11-2025,2.974342,221.13855,57.881197,4123,105.000001,361,4875,920.08,2500,Remarketing_DPA_Campaign_01
3001,1.20E+17,24-11-2025,3.993688,220.128701,58.313149,3670,103.03,326,4374,732.09,2500,Remarketing_DPA_Campaign_01
3002,1.20E+17,25-11-2025,3.763146,223.608196,79.446116,3650,100.48,319,4351,1535.89,2500,Remarketing_DPA_Campaign_01
3003,1.20E+17,26-11-2025,4.559459,249.0528,76.963457,3607,97.92,303,4250,141.51,2500,Remarketing_DPA_Campaign_01
3004,1.20E+17,27-11-2025,3.846067,197.757726,65.114358,6428,160.229999,487,7615,1134.38,2500,Remarketing_DPA_Campaign_01
3005,1.20E+17,28-11-2025,5.608016,283.187708,65.849359,5490,189.96,472,6641,389.38,2500,Remarketing_DPA_Campaign_01
3006,1.20E+17,29-11-2025,4.688997,302.728008,121.509021,5210,192.85,380,6151,851.2,2500,Remarketing_DPA_Campaign_01
3007,1.20E+17,30-11-2025,3.712316,303.637285,76.408096,6167,210.340001,546,7445,1346.26,2500,Remarketing_DPA_Campaign_01
3008,1.20E+17,01-12-2025,6.818122,350.999451,59.067506,5332,203.629999,385,6458,824.95,2500,Remarketing_DPA_Campaign_01
3009,1.20E+17,02-12-2025,4.154423,441.614214,88.426803,4350,204.96,405,5225,759.77,2500,Remarketing_DPA_Campaign_01
3010,1.20E+17,03-12-2025,3.777668,364.085696,50.956675,6408,196.45,552,7376,3072.9,2500,Remarketing_DPA_Campaign_01
3011,1.20E+17,04-12-2025,2.116984,1065.94954,152.509106,6703,193.94,640,7926,895.61,2500,Remarketing_DPA_Campaign_01
3012,1.20E+17,05-12-2025,2.69302,205.455483,53.110503,8221,194.290001,681,9465,237.82,2500,Remarketing_DPA_Campaign_01
3013,1.20E+17,06-12-2025,2.105323,210.674202,164.863511,7902,196.39,740,9277,406.06,2500,Remarketing_DPA_Campaign_01
3014,1.20E+17,07-12-2025,2.204432,208.962879,45.551179,7629,213.919999,637,9071,546.55,2500,Remarketing_DPA_Campaign_01
3015,1.20E+17,08-12-2025,2.824984,240.867156,145.535391,6120,205.720001,555,7446,1294.67,2500,Remarketing_DPA_Campaign_01
3016,1.20E+17,09-12-2025,3.382064,251.262388,70.757664,5423,199.050001,511,6831,3234.03,2500,Remarketing_DPA_Campaign_01
3017,1.20E+17,10-12-2025,3.958423,259.985021,48.175182,5620,197.09,416,7223,2368.46,2500,Remarketing_DPA_Campaign_01
3018,1.20E+17,11-12-2025,3.107125,267.092721,54.911147,6433,193.37,467,8274,1139.38,2500,Remarketing_DPA_Campaign_01
3019,1.20E+17,12-12-2025,6.737054,232.86365,58.628131,7776,189.160001,541,9397,662.57,2500,Remarketing_DPA_Campaign_01
3020,1.20E+17,13-12-2025,5.216923,375.160276,42.316022,6962,201.69,499,8321,591.2,2500,Remarketing_DPA_Campaign_01
3021,1.20E+17,14-12-2025,5.631572,241.735758,84.758924,7938,213.099999,668,10111,1551.37,2500,Remarketing_DPA_Campaign_01
3022,1.20E+17,15-12-2025,3.144468,186.59611,42.950493,7954,206.27,595,10010,216.59,2500,Remarketing_DPA_Campaign_01
3023,1.20E+17,16-12-2025,2.939863,322.817618,102.74198,10581,285.920001,900,13602,745.89,2500,Remarketing_DPA_Campaign_01
3024,1.20E+17,17-12-2025,2.985682,216.848488,150.697434,11753,295.16,985,14696,2907.41,2500,Remarketing_DPA_Campaign_01
3025,1.20E+17,18-12-2025,3.399261,274.856469,94.535289,11812,289.979999,883,14764,1155.62,2500,Remarketing_DPA_Campaign_01
3026,1.20E+17,19-12-2025,2.840041,206.581796,254.78107,11689,289.610001,944,14086,4093.35,2500,Remarketing_DPA_Campaign_01
3027,1.20E+17,20-12-2025,3.911243,209.134185,110.028328,13458,293.520001,984,16545,1060.84,2500,Remarketing_DPA_Campaign_01
3028,1.20E+17,21-12-2025,2.963218,194.673296,72.062277,14817,323.139999,1245,18298,643.89,2500,Remarketing_DPA_Campaign_01
3029,1.20E+17,22-12-2025,4.419873,198.068682,46.309867,15260,303.81,1256,18911,1379.49,2500,Remarketing_DPA_Campaign_01
3030,1.20E+17,23-12-2025,2.413599,145.494769,40.876829,4121,71.22,307,4981,394.73,2500,Remarketing_DPA_Campaign_01
3031,1.20E+17,24-12-2025,1.87912,137.068595,59.206773,3684,49.58,273,4571,231.25,2500,Remarketing_DPA_Campaign_01
3032,1.20E+17,25-12-2025,1.460245,134.569912,149.19199,3837,49.3,309,4580,91.56,2500,Remarketing_DPA_Campaign_01
3033,1.20E+17,26-12-2025,1.17851,106.759843,50.723553,2317,32.600001,177,2748,176.04,2500,Remarketing_DPA_Campaign_01
3034,1.20E+17,27-12-2025,1.200029,105.72805,58.977771,2086,27.87,132,2355,284.76,2500,Remarketing_DPA_Campaign_01
3035,1.20E+17,28-12-2025,2.637727,169.666045,53.520621,1555,31.07,104,1835,0,2500,Remarketing_DPA_Campaign_01
3036,1.20E+17,29-12-2025,1.8225,101.007926,18.910599,279,3.57,9,303,410.69,2500,Remarketing_DPA_Campaign_01
3037,1.20E+17,30-12-2025,0.816,126.578267,39.204155,234,2.79,16,259,0,2500,Remarketing_DPA_Campaign_01
3038,1.20E+17,31-12-2025,0.76631,115.028911,45.752562,213,3.03,17,242,106,2500,Remarketing_DPA_Campaign_01
3039,1.20E+17,01-01-2026,1.445,90.648704,28.267561,250,3.28,11,290,106,2500,Remarketing_DPA_Campaign_01
3040,1.20E+17,02-01-2026,0.582333,145.540171,200.315401,215,2.72,33,244,187.76,2500,Remarketing_DPA_Campaign_01
3041,1.20E+17,03-01-2026,0.579286,71.579094,84.167316,292,2.93,29,320,189.74,2500,Remarketing_DPA_Campaign_01
3042,1.20E+17,04-01-2026,0.653143,96.511042,68.865503,277,3.15,32,320,96.27,2500,Remarketing_DPA_Campaign_01
3043,1.20E+17,05-01-2026,0.398806,84.386124,80.591335,244,3.06,28,277,0,2500,Remarketing_DPA_Campaign_01
3044,1.20E+17,06-01-2026,1.073341,113.857248,90.008229,936,14.5,105,1081,394.4,2500,Remarketing_DPA_Campaign_01
3045,1.20E+17,07-01-2026,2.155417,118.593658,24.162899,1205,19.62,65,1479,40.99,2500,Remarketing_DPA_Campaign_01
3046,1.20E+17,08-01-2026,1.255788,158.111695,38.973753,1273,18.43,96,1579,0,2500,Remarketing_DPA_Campaign_01
3047,1.20E+17,09-01-2026,1.113363,101.84051,93.612258,1282,19.58,145,1491,0,2500,Remarketing_DPA_Campaign_01
3048,1.20E+17,10-01-2026,0.999445,110.883898,65.196777,1441,20.56,126,1775,0,2500,Remarketing_DPA_Campaign_01
3049,1.20E+17,11-01-2026,1.181419,125.85144,45.44262,1626,21.59,134,2144,0,2500,Remarketing_DPA_Campaign_01
3050,1.20E+17,12-01-2026,1.823906,129.344866,34.946412,1340,20.51,100,1800,0,2500,Remarketing_DPA_Campaign_01
3051,1.20E+17,13-01-2026,1.738713,117.383068,23.93978,1210,20.92,66,1314,227.91,2500,Remarketing_DPA_Campaign_01
3052,1.20E+17,14-01-2026,1.547029,146.973877,70.663144,1331,19.570001,93,1668,0,2500,Remarketing_DPA_Campaign_01
3053,1.20E+17,15-01-2026,1.859976,189.013097,56.969188,986,20.02,74,1157,108.76,2500,Remarketing_DPA_Campaign_01
3054,1.20E+17,16-01-2026,1.508169,118.502079,66.964605,1095,19.21,93,1379,877.63,2500,Remarketing_DPA_Campaign_01
3055,1.20E+17,17-01-2026,0.999975,99.700903,34.74284,1217,18.18,101,1459,0,2500,Remarketing_DPA_Campaign_01
3056,1.20E+17,18-01-2026,1.098236,168.379173,101.583049,1072,21.29,111,1336,0,2500,Remarketing_DPA_Campaign_01
3057,1.20E+17,19-01-2026,1.547837,147.150742,156.159036,929,20.16,63,1151,44.42,2500,Remarketing_DPA_Campaign_01
3058,1.20E+17,20-01-2026,1.231005,100.571631,58.301619,1200,19.82,157,1495,0,2500,Remarketing_DPA_Campaign_01
3059,1.20E+17,21-01-2026,1.188447,95.249166,63.06929,445,7.33,39,505,0,2500,Remarketing_DPA_Campaign_01
3060,1.20E+17,22-01-2026,0.804643,99.051079,67.461574,291,4.75,26,349,0,2500,Remarketing_DPA_Campaign_01
3061,1.20E+17,23-01-2026,2.134473,84.073964,75.750916,187,3.19,25,222,0,2500,Remarketing_DPA_Campaign_01
3062,1.20E+17,24-01-2026,0,0,0,0,0,0,0,0,2500,Remarketing_DPA_Campaign_01
3063,1.20E+17,25-01-2026,0,0,0,0,0,0,0,0,2500,Remarketing_DPA_Campaign_01
3064,1.20E+17,17-02-2026,1.565992,191.413972,46.476774,593,10.39,40,618,0,2500,Remarketing_DPA_Campaign_01
3065,1.20E+17,18-02-2026,0.674954,149.131302,51.132584,1145,20.41,136,1614,528.01,2500,Remarketing_DPA_Campaign_01
3066,1.20E+17,19-02-2026,1.416075,124.713152,112.12841,1156,20.140001,162,1816,114.41,2500,Remarketing_DPA_Campaign_01
3067,1.20E+17,20-02-2026,0.703361,91.843468,62.597933,1381,20.04,162,2007,271.05,2500,Remarketing_DPA_Campaign_01
3068,1.20E+17,21-02-2026,0.580078,81.538184,33.110574,1590,20.48,152,1890,43.86,2500,Remarketing_DPA_Campaign_01
3069,1.20E+17,22-02-2026,0.706134,107.8755,38.46304,1661,20.86,160,2148,152.44,2500,Remarketing_DPA_Campaign_01
3070,1.20E+17,23-02-2026,1.121682,82.92398,39.226145,1553,20.57,116,2063,0,2500,Remarketing_DPA_Campaign_01
3071,1.20E+17,24-02-2026,0.896031,80.069816,48.238676,1460,20.4,114,1925,100,2500,Remarketing_DPA_Campaign_01
3072,1.20E+17,25-02-2026,0.877949,81.013153,24.522765,1311,19.71,94,1668,0,2500,Remarketing_DPA_Campaign_01
3073,1.20E+17,26-02-2026,1.046037,84.240176,41.760475,1428,19.43,99,1759,88.8,2500,Remarketing_DPA_Campaign_01
3074,1.20E+17,27-02-2026,0.800241,115.757364,55.453292,1258,19.87,108,1490,0,2500,Remarketing_DPA_Campaign_01
3075,1.20E+17,28-02-2026,0.491068,74.119869,43.88404,1430,18.91,144,1682,126.37,2500,Remarketing_DPA_Campaign_01
3076,1.20E+17,01-03-2026,0.615899,59.56697,27.899779,1671,21.7,142,2156,0,2500,Remarketing_DPA_Campaign_01
3077,1.20E+17,02-03-2026,0.590738,99.440214,151.680312,1347,20.56,163,1753,646.08,2500,Remarketing_DPA_Campaign_01
3078,1.20E+17,03-03-2026,1.269503,104.20889,23.764975,1165,20.14,95,1534,194.99,2500,Remarketing_DPA_Campaign_01
3079,1.20E+17,04-03-2026,1.359594,126.728059,35.429699,1448,19.73,96,1933,120,2500,Remarketing_DPA_Campaign_01
3080,1.20E+17,05-03-2026,1.683686,105.766325,35.659134,1381,19.33,94,1831,0,2500,Remarketing_DPA_Campaign_01
3081,1.20E+17,06-03-2026,1.840896,129.924439,63.405237,1445,19.2,101,1880,114.06,2500,Remarketing_DPA_Campaign_01
3082,1.20E+17,07-03-2026,1.508527,137.646972,53.86223,1594,19.24,118,1955,265.06,2500,Remarketing_DPA_Campaign_01
3083,1.20E+17,08-03-2026,1.197046,117.712536,55.645731,1692,21.7,113,2103,0,2500,Remarketing_DPA_Campaign_01
3084,1.20E+17,09-03-2026,0.952958,108.408019,27.478346,1573,20.4,108,2004,0,2500,Remarketing_DPA_Campaign_01
3085,1.20E+17,10-03-2026,1.188934,98.644553,61.104957,1540,20.3,128,1945,699,2500,Remarketing_DPA_Campaign_01
3086,1.20E+17,11-03-2026,1.145929,105.90852,36.862397,1526,19.7,107,1794,0,2500,Remarketing_DPA_Campaign_01
3087,1.20E+17,12-03-2026,1.432113,99.854223,47.100609,1433,19.24,85,1694,371.07,2500,Remarketing_DPA_Campaign_01
3088,1.20E+17,13-03-2026,1.103592,101.229023,33.999926,1695,19.1,115,1941,76.95,2500,Remarketing_DPA_Campaign_01
3089,1.20E+17,14-03-2026,0.887435,82.552595,139.418938,1904,19.52,152,2118,0,2500,Remarketing_DPA_Campaign_01
3090,1.20E+17,15-03-2026,1.014523,82.702334,46.836579,2081,21.73,159,2313,51.49,2500,Remarketing_DPA_Campaign_01
3091,1.20E+17,16-03-2026,0.975792,106.855792,49.407023,1921,20.39,148,2223,64.2,2500,Remarketing_DPA_Campaign_01
3092,1.20E+17,17-03-2026,1.275603,107.555944,83.372749,1742,19.94,144,2019,49.21,2500,Remarketing_DPA_Campaign_01
3093,1.20E+17,18-03-2026,1.243779,127.744521,88.720177,1748,20.68,117,2020,0,2500,Remarketing_DPA_Campaign_01
3094,1.20E+17,19-03-2026,2.354345,137.908142,37.581292,1632,19.09,90,1890,118,2500,Remarketing_DPA_Campaign_01
3095,1.20E+17,20-03-2026,0.889133,94.244916,66.52894,1662,19.24,135,1940,0,2500,Remarketing_DPA_Campaign_01
3096,1.20E+17,21-03-2026,1.711255,104.516391,91.208057,1669,18.82,104,1822,43.99,2500,Remarketing_DPA_Campaign_01
3097,1.20E+17,22-03-2026,1.237015,156.181879,48.035658,1917,21.84,139,2231,50.59,2500,Remarketing_DPA_Campaign_01
3098,1.20E+17,23-03-2026,1.124685,106.909902,34.772415,1797,20.92,115,2069,111.98,2500,Remarketing_DPA_Campaign_01
3099,1.20E+17,24-03-2026,1.295424,153.920689,44.941103,1550,21.75,107,1867,113.98,2500,Remarketing_DPA_Campaign_01
3100,1.20E+17,25-03-2026,1.827443,122.990206,42.869906,1302,19.22,68,1550,169.6,2500,Remarketing_DPA_Campaign_01
3101,1.20E+17,26-03-2026,1.487733,140.680794,51.505195,1491,20.02,116,1755,101,2500,Remarketing_DPA_Campaign_01
3102,1.20E+17,27-03-2026,0.969788,109.479767,130.496289,1521,19.25,112,1768,0,2500,Remarketing_DPA_Campaign_01
3103,1.20E+17,28-03-2026,2.519382,119.410005,39.142017,1464,16.74,55,1623,62.9,2500,Remarketing_DPA_Campaign_01
3104,1.20E+17,29-03-2026,1.530321,133.085678,56.651273,1542,21.12,100,1779,0,2500,Remarketing_DPA_Campaign_01
3105,1.20E+17,30-03-2026,1.320798,94.521849,133.422051,1367,19.66,89,1564,82.67,2500,Remarketing_DPA_Campaign_01
3106,1.20E+17,31-03-2026,0.9966,111.82511,82.648036,1573,20.1,162,1811,108,2500,Remarketing_DPA_Campaign_01
3107,1.20E+17,01-04-2026,1.61197,172.770243,83.048988,3032,49.82,298,3594,0,2500,Remarketing_DPA_Campaign_01
3108,1.20E+17,02-04-2026,1.749186,163.087666,50.322784,2822,48.38,237,3392,0,2500,Remarketing_DPA_Campaign_01
3109,1.20E+17,03-04-2026,1.68233,128.978572,51.104507,2920,47.39,217,3518,151.11,2500,Remarketing_DPA_Campaign_01
3110,1.20E+17,04-04-2026,1.109379,115.220814,49.138138,3452,43.39,276,3996,97.99,2500,Remarketing_DPA_Campaign_01
3111,1.20E+17,05-04-2026,1.758793,127.652364,63.861999,4198,55.05,349,5153,29.07,2500,Remarketing_DPA_Campaign_01
3112,1.20E+17,06-04-2026,2.280872,480.824059,114.229839,3701,50.48,276,4344,0,2500,Remarketing_DPA_Campaign_01
3113,1.20E+17,07-04-2026,1.727902,115.793563,43.748922,3302,45.09,239,3908,0,2500,Remarketing_DPA_Campaign_01
3114,1.20E+17,08-04-2026,1.439936,133.325578,51.954564,3195,49.1,241,3783,157.8,2500,Remarketing_DPA_Campaign_01
3115,1.20E+17,09-04-2026,1.812984,200.858598,49.76727,2905,48.66,240,3521,205,2500,Remarketing_DPA_Campaign_01
3116,1.20E+17,10-04-2026,2.459223,162.685863,58.120174,3031,53.39,196,3816,359.37,2500,Remarketing_DPA_Campaign_01
3117,1.20E+17,11-04-2026,2.452088,137.325829,46.876806,3277,47.88,194,3959,196.72,2500,Remarketing_DPA_Campaign_01
3118,1.20E+17,12-04-2026,2.597171,139.501911,46.66442,3300,54.52,215,4148,70.6,2500,Remarketing_DPA_Campaign_01
3119,1.20E+17,13-04-2026,2.313876,183.125378,55.486874,3228,50.48,203,3975,100,2500,Remarketing_DPA_Campaign_01
3120,1.20E+17,14-04-2026,2.070873,206.690233,49.068751,2663,54.879999,212,3411,0,2500,Remarketing_DPA_Campaign_01
3121,1.20E+17,15-04-2026,2.234123,158.219728,151.771861,2550,51.82,180,3280,432.7,2500,Remarketing_DPA_Campaign_01
3122,1.20E+17,16-04-2026,2.027584,163.078353,68.737898,2470,46.94,178,3208,0,2500,Remarketing_DPA_Campaign_01
3123,1.20E+17,17-04-2026,2.945333,240.043028,45.339862,2332,47.87,150,2957,0,2500,Remarketing_DPA_Campaign_01
3124,1.20E+17,18-04-2026,2.244716,189.171378,46.634015,2421,43.33,150,2911,189.02,2500,Remarketing_DPA_Campaign_01
3125,1.20E+17,19-04-2026,3.450412,176.366985,61.546176,2889,54.67,190,3724,80.99,2500,Remarketing_DPA_Campaign_01
3126,1.20E+17,20-04-2026,3.32597,212.794671,94.448638,2525,57.93,271,3283,2423.08,2500,Remarketing_DPA_Campaign_01
3127,1.20E+17,21-04-2026,2.612814,198.628412,88.290755,2874,58.36,287,3971,442.83,2500,Remarketing_DPA_Campaign_01
3128,1.20E+17,22-04-2026,2.607416,177.112759,51.743274,3932,64.72,258,5120,2181.35,2500,Remarketing_DPA_Campaign_01
3129,1.20E+17,23-04-2026,1.698597,161.773389,51.425585,1954,33.9,140,2542,217.12,2500,Remarketing_DPA_Campaign_01
3130,1.20E+17,24-04-2026,2.239396,133.540527,38.713017,2418,36.85,143,3078,0,2500,Remarketing_DPA_Campaign_01
3131,1.20E+17,25-04-2026,2.084631,124.213283,73.30933,3544,43.050001,197,4443,0,2500,Remarketing_DPA_Campaign_01
3132,1.20E+17,26-04-2026,1.936985,120.131999,56.88901,3498,51.52,226,4813,140.25,2500,Remarketing_DPA_Campaign_01
3133,1.20E+17,27-04-2026,1.794189,130.499042,43.023324,2877,47.41,184,3960,0,2500,Remarketing_DPA_Campaign_01
3134,1.20E+17,28-04-2026,2.802426,138.425696,24.111811,1045,17.02,49,1218,102.88,2500,Remarketing_DPA_Campaign_01
3135,1.20E+17,29-04-2026,2.08375,170.842804,117.903768,405,5.16,27,442,0,2500,Remarketing_DPA_Campaign_01
3136,1.20E+17,30-04-2026,2.17,94.063492,26.052189,252,3.42,9,307,0,2500,Remarketing_DPA_Campaign_01
3137,1.20E+17,01-05-2026,0.850119,143.357058,50.10677,410,5.54,42,488,0,2500,Remarketing_DPA_Campaign_01
3138,1.20E+17,02-05-2026,0.925151,223.039277,149.632967,364,4.69,29,407,0,2500,Remarketing_DPA_Campaign_01
3139,1.20E+17,03-05-2026,0.541238,79.05804,45.181631,536,5.92,36,615,0,2500,Remarketing_DPA_Campaign_01
3140,1.20E+17,04-05-2026,1.953888,131.683993,59.104276,3466,61.86,254,4330,0,2500,Remarketing_DPA_Campaign_01
3141,1.20E+17,05-05-2026,2.956402,160.826169,95.240474,4801,79.88,366,5969,0,2500,Remarketing_DPA_Campaign_01
3142,1.20E+17,06-05-2026,2.277055,148.165881,64.637975,4706,79.22,344,5953,39.99,2500,Remarketing_DPA_Campaign_01
3143,1.20E+17,07-05-2026,4.032591,173.332545,53.832429,6138,115.48,377,7754,45.99,2500,Remarketing_DPA_Campaign_01
3144,1.20E+17,08-05-2026,3.920116,155.369277,44.205476,6361,114.92,422,8131,96,2500,Remarketing_DPA_Campaign_01
3145,1.20E+17,09-05-2026,2.340864,148.094686,58.774496,6629,104.75,459,7737,840.56,2500,Remarketing_DPA_Campaign_01
3146,1.20E+17,10-05-2026,2.212894,194.248512,67.179308,6478,122.61,502,8186,234.34,2500,Remarketing_DPA_Campaign_01
3147,1.20E+17,11-05-2026,2.549588,194.108406,86.115371,6673,138.510001,615,8502,3994.52,2500,Remarketing_DPA_Campaign_01
3148,1.20E+17,12-05-2026,4.330613,173.515113,55.203646,7149,145.78,590,9894,801.46,2500,Remarketing_DPA_Campaign_01
3149,1.20E+17,13-05-2026,2.084771,188.402158,108.954958,6342,129.260001,479,8607,525.33,2500,Remarketing_DPA_Campaign_01
3150,1.20E+17,14-05-2026,3.815061,144.758399,37.324617,4718,93.78,298,6622,193.63,2500,Remarketing_DPA_Campaign_01
3151,1.20E+17,15-05-2026,3.984962,219.708125,41.94118,5719,112.12,384,7546,4499.38,2500,Remarketing_DPA_Campaign_01
3152,1.20E+17,16-05-2026,3.207827,139.803761,42.370386,6700,97.17,348,8282,573.92,2500,Remarketing_DPA_Campaign_01
3153,1.20E+17,17-05-2026,2.247339,165.194123,46.067486,8191,141.849999,574,10796,1402.36,2500,Remarketing_DPA_Campaign_01
3154,1.20E+17,18-05-2026,3.930664,177.337329,42.300682,6646,123.439999,438,8961,941.58,2500,Remarketing_DPA_Campaign_01
3155,1.20E+17,19-05-2026,3.442667,165.079907,37.490593,6723,124.629999,435,8923,778.18,2500,Remarketing_DPA_Campaign_01
3156,1.20E+17,20-05-2026,2.065029,195.106307,74.386149,6945,123.14,475,8839,0,2500,Remarketing_DPA_Campaign_01
3157,1.20E+17,21-05-2026,3.309274,177.696053,39.498718,5932,102.39,330,7483,372.93,2500,Remarketing_DPA_Campaign_01
3158,1.20E+17,22-05-2026,4.331549,188.527336,37.845592,5798,111.78,366,7237,199.44,2500,Remarketing_DPA_Campaign_01
3159,1.20E+17,23-05-2026,3.157957,192.477044,40.699683,6617,112.590001,433,7823,485.83,2500,Remarketing_DPA_Campaign_01
3160,1.20E+17,24-05-2026,2.975281,200.976781,103.113472,6780,139.950001,513,8321,368.15,2500,Remarketing_DPA_Campaign_01
3161,1.20E+17,25-05-2026,4.638744,271.472898,130.685711,5593,120.87,420,6875,91.15,2500,Remarketing_DPA_Campaign_01
3162,1.20E+17,26-05-2026,1.912327,262.374532,93.82007,1436,33.48,128,1742,0,2500,Remarketing_DPA_Campaign_01
3163,1.20E+17,27-05-2026,2.140955,186.616775,85.183669,857,18.09,66,1073,239.12,2500,Remarketing_DPA_Campaign_01
3164,1.20E+17,28-05-2026,2.205137,193.910907,37.380998,1603,31.66,98,2033,0,2500,Remarketing_DPA_Campaign_01
3165,1.20E+17,29-05-2026,2.045428,347.439524,83.840287,1556,30.55,132,1991,330,2500,Remarketing_DPA_Campaign_01
3166,1.20E+17,30-05-2026,1.899935,153.785808,118.880851,1472,25.17,112,1787,120,2500,Remarketing_DPA_Campaign_01
3167,1.20E+17,31-05-2026,2.212465,195.991139,55.317853,1677,33.07,146,2079,497.85,2500,Remarketing_DPA_Campaign_01
3168,1.20E+17,01-06-2026,2.768276,195.326953,57.086672,1751,34.95,109,2187,68.3,2500,Remarketing_DPA_Campaign_01
3169,1.20E+17,02-06-2026,3.076109,321.701427,30.912058,1405,30.62,87,1745,0,2500,Remarketing_DPA_Campaign_01
3170,1.20E+17,03-06-2026,4.542995,202.833923,51.034788,1213,25.61,88,1514,0,2500,Remarketing_DPA_Campaign_01
3171,1.20E+17,04-06-2026,3.770468,142.999039,57.018389,1182,23.31,81,1499,395.42,2500,Remarketing_DPA_Campaign_01
3172,1.20E+17,05-06-2026,1.616056,160.201821,52.215564,1285,25.960002,113,1675,0,2500,Remarketing_DPA_Campaign_01
3173,1.20E+17,29-10-2025,3.845,104.631941,23.967036,804,11.31,10,950,0,2500,Prospecting_Brand_Campaign_01
3174,1.20E+17,30-10-2025,2.7793,391.540906,20.859249,1042,17.22,33,1351,63,2500,Prospecting_Brand_Campaign_01
3175,1.20E+17,31-10-2025,2.5825,433.89919,300.859218,585,12.39,32,808,0,2500,Prospecting_Brand_Campaign_01
3176,1.20E+17,01-11-2025,2.472337,179.089832,34.733517,884,13.1,20,1308,141.62,2500,Prospecting_Brand_Campaign_01
3177,1.20E+17,02-11-2025,1.765618,176.399596,122.527117,1212,18.810001,45,1975,388.34,2500,Prospecting_Brand_Campaign_01
3178,1.20E+17,03-11-2025,3.488333,140.385926,118.504407,782,14.34,11,1282,713.68,2500,Prospecting_Brand_Campaign_01
3179,1.20E+17,04-11-2025,2.365555,130.033994,4.504816,798,14.52,13,1266,458.63,2500,Prospecting_Brand_Campaign_01
3180,1.20E+17,05-11-2025,2.234474,147.216665,7.008552,741,16.35,23,1220,1217.44,2500,Prospecting_Brand_Campaign_01
3181,1.20E+17,06-11-2025,6.519516,163.958662,37.537771,1597,28.07,36,2483,801.58,2500,Prospecting_Brand_Campaign_01
3182,1.20E+17,07-11-2025,4.52987,152.473516,30.762393,1633,29.69,32,2596,349.71,2500,Prospecting_Brand_Campaign_01
3183,1.20E+17,08-11-2025,1.93438,199.705382,73.073762,1375,25.42,33,2239,343.21,2500,Prospecting_Brand_Campaign_01
3184,1.20E+17,09-11-2025,6.646712,175.920223,21.456382,1829,35.479999,52,2997,161.24,2500,Prospecting_Brand_Campaign_01
3185,1.20E+17,10-11-2025,12.354332,338.21448,49.881629,5412,79.96,96,7472,703,2500,Prospecting_Brand_Campaign_01
3186,1.20E+17,11-11-2025,8.661097,268.983578,133.333331,5105,78.28,90,7146,1120.18,2500,Prospecting_Brand_Campaign_01
3187,1.20E+17,12-11-2025,6.81304,432.495007,143.309515,4315,80.57,89,6281,1002.16,2500,Prospecting_Brand_Campaign_01
3188,1.20E+17,13-11-2025,5.210297,343.06129,160.816271,5057,82.51,99,7131,1166.9,2500,Prospecting_Brand_Campaign_01
3189,1.20E+17,14-11-2025,10.420988,268.56402,102.015763,4555,79.24,102,6989,689.07,2500,Prospecting_Brand_Campaign_01
3190,1.20E+17,15-11-2025,2.754496,264.34349,148.758958,3841,70.170001,124,5291,645.33,2500,Prospecting_Brand_Campaign_01
3191,1.20E+17,16-11-2025,8.179917,285.601236,97.38259,7829,117.34,180,10839,733.56,2500,Prospecting_Brand_Campaign_01
